"RECORD ID","DATE STATUS","DATE CLOSED","RECORD STATUS DATE","RECORD STATUS"
"2016-012484STR","6/21/2019","6/21/2019","6/21/2019","Closed - Complete"
"2016-012513STR","10/31/2016","10/31/2016","10/31/2016","Closed - Complete"
"2016-012524STR","12/9/2016","12/9/2016","12/9/2016","Closed - Complete"
"2016-012531STR","10/24/2016","10/24/2016","10/24/2016","Closed - Complete"
"2016-012666STR","12/5/2016","12/5/2016","12/5/2016","Closed - Complete"
"2016-012866STR","10/26/2016","10/26/2016","10/26/2016","Closed - Complete"
"2016-012901STR","10/21/2016","10/21/2016","10/21/2016","Closed - Complete"
"2016-012993STR","12/5/2016","12/5/2016","12/5/2016","Closed - Complete"
"2016-013001STR","9/13/2017","9/13/2017","9/13/2017","Closed - Complete"
"2016-013008STR","6/19/2019","6/19/2019","6/19/2019","Closed - Complete"
"2016-013108STR","11/8/2016","11/8/2016","11/8/2016","Closed - Complete"
"2016-013135STR","11/9/2016","11/9/2016","11/9/2016","Closed - Complete"
"2016-013355STR","7/31/2019","7/31/2019","7/31/2019","Closed - Complete"
"2016-013362STR","11/8/2016","11/8/2016","11/8/2016","Closed - Complete"
"2016-013364STR","12/5/2016","12/5/2016","12/5/2016","Closed - Complete"
"2016-013468STR","1/9/2017","1/9/2017","1/9/2017","Closed - Complete"
"2016-013471STR","11/14/2016","11/14/2016","11/14/2016","Closed - Complete"
"2016-013547STR","11/14/2016","11/14/2016","11/14/2016","Closed - Complete"
"2016-013559STR","12/5/2016","12/5/2016","12/5/2016","Closed - Complete"
"2016-013670STR","11/15/2016","11/15/2016","11/15/2016","Closed - Complete"
"2016-013675STR","10/24/2016","10/24/2016","10/24/2016","Closed - Complete"
"2016-013878STR","1/9/2017","1/9/2017","1/9/2017","Closed - Complete"
"2016-013897STR","11/3/2016","11/3/2016","11/3/2016","Closed - Complete"
"2016-013954STR","11/21/2016","11/21/2016","11/21/2016","Closed - Complete"
"2016-013957STR","12/13/2019","12/13/2019","12/13/2019","Closed - Complete"
"2016-014003STR","1/13/2017","1/13/2017","1/13/2017","Closed - Complete"
"2016-014064STR","12/9/2016","12/9/2016","12/9/2016","Closed - Complete"
"2016-014128STR","11/22/2016","11/22/2016","11/22/2016","Closed - Complete"
"2016-014234STR","11/21/2016","11/21/2016","11/21/2016","Closed - Complete"
"2016-014270STR","11/18/2016","11/18/2016","11/18/2016","Closed - Complete"
"2016-014278STR","12/20/2016","12/20/2016","12/20/2016","Closed - Complete"
"2016-014330STR","11/18/2016","11/18/2016","11/18/2016","Closed - Complete"
"2016-014337STR","11/18/2016","11/18/2016","11/18/2016","Closed - Complete"
"2016-014355STR","11/18/2016","11/18/2016","11/18/2016","Closed - Complete"
"2016-014445STR","11/18/2016","11/18/2016","11/18/2016","Closed - Complete"
"2016-014451STR","11/21/2016","11/21/2016","11/21/2016","Closed - Complete"
"2016-014457STR","11/23/2016","11/23/2016","11/23/2016","Closed - Complete"
"2016-014471STR","12/20/2016","12/20/2016","12/20/2016","Closed - Complete"
"2016-014473STR","11/22/2016","11/22/2016","11/22/2016","Closed - Complete"
"2016-014535STR","11/30/2016","11/30/2016","11/30/2016","Closed - Complete"
"2016-014771STR","11/30/2016","11/30/2016","11/30/2016","Closed - Complete"
"2016-014780STR","11/30/2016","11/30/2016","11/30/2016","Closed - Complete"
"2016-014800STR","2/6/2017","2/6/2017","2/6/2017","Closed - Complete"
"2016-014816STR","11/29/2016","11/29/2016","11/29/2016","Closed - Complete"
"2016-014823STR","12/12/2016","12/12/2016","12/12/2016","Closed - Complete"
"2016-014833STR","12/1/2016","12/1/2016","12/1/2016","Closed - Complete"
"2016-014844STR","11/23/2016","11/23/2016","11/23/2016","Closed - Complete"
"2016-014907STR","12/2/2016","12/2/2016","12/2/2016","Closed - Complete"
"2016-015011STR","3/6/2017","3/6/2017","3/6/2017","Closed - Complete"
"2016-015070STR","12/20/2016","12/20/2016","12/20/2016","Closed - Complete"
"2016-015133STR","12/6/2016","12/6/2016","12/6/2016","Closed - Complete"
"2016-015137STR","12/2/2016","12/2/2016","12/2/2016","Closed - Complete"
"2016-015176STR","12/2/2016","12/2/2016","12/2/2016","Closed - Complete"
"2016-015212STR","12/2/2016","12/2/2016","12/2/2016","Closed - Complete"
"2016-015644STR","2/3/2017","2/3/2017","2/3/2017","Closed - Complete"
"2016-015662STR","12/15/2016","12/15/2016","12/15/2016","Closed - Complete"
"2016-015944STR","1/4/2017","1/4/2017","1/4/2017","Closed - Complete"
"2016-015949STR","12/28/2016","12/28/2016","12/28/2016","Closed - Complete"
"2016-015981STR","3/9/2017","3/9/2017","3/9/2017","Closed - Complete"
"2016-015986STR","8/13/2019","8/13/2019","8/13/2019","Closed - Complete"
"2016-015990STR","1/6/2017","1/6/2017","1/6/2017","Closed - Complete"
"2016-016150STR","1/3/2017","1/3/2017","1/3/2017","Closed - Complete"
"2016-016346STR","1/11/2017","1/11/2017","1/11/2017","Closed - Complete"
"2016-016381STR","12/27/2016","12/27/2016","12/27/2016","Closed - Complete"
"2016-016577STR","1/11/2017","1/11/2017","1/11/2017","Closed - Complete"
"2016-016591STR","1/10/2017","1/10/2017","1/10/2017","Closed - Complete"
"2016-016620STR","3/6/2017","3/6/2017","3/6/2017","Closed - Complete"
"2017-000102STR","2/21/2017","2/21/2017","2/21/2017","Closed - Complete"
"2017-000191STR","3/14/2017","3/14/2017","3/14/2017","Closed - Complete"
"2017-000194STR","1/13/2017","1/13/2017","1/13/2017","Closed - Complete"
"2017-000230STR","1/11/2017","1/11/2017","1/11/2017","Closed - Complete"
"2017-000239STR","3/14/2017","3/14/2017","3/14/2017","Closed - Complete"
"2017-000339STR","1/12/2017","1/12/2017","1/12/2017","Closed - Complete"
"2017-000345STR","1/13/2017","1/13/2017","1/13/2017","Closed - Complete"
"2017-000350STR","3/9/2017","3/9/2017","3/9/2017","Closed - Complete"
"2017-000407STR","1/24/2017","1/24/2017","1/24/2017","Closed - Complete"
"2017-000449STR","1/17/2017","1/17/2017","1/17/2017","Closed - Complete"
"2017-000454STR","1/30/2019","1/30/2019","1/30/2019","Closed - Complete"
"2017-000456STR","1/11/2017","1/11/2017","1/11/2017","Closed - Complete"
"2017-000466STR","2/13/2017","2/13/2017","2/13/2017","Closed - Complete"
"2017-000535STR","1/25/2017","1/25/2017","1/25/2017","Closed - Complete"
"2017-000670STR","1/26/2017","1/26/2017","1/26/2017","Closed - Complete"
"2017-000721STR","1/24/2017","1/24/2017","1/24/2017","Closed - Complete"
"2017-000772STR","11/15/2018","11/15/2018","11/15/2018","Closed - Complete"
"2017-000811STR","7/31/2019","7/31/2019","7/31/2019","Closed - Complete"
"2017-000829STR","1/26/2017","1/26/2017","1/26/2017","Closed - Complete"
"2017-000955STR","3/15/2017","3/15/2017","3/15/2017","Closed - Complete"
"2017-001020STR","1/31/2017","1/31/2017","1/31/2017","Closed - Complete"
"2017-001079STR","1/30/2017","1/30/2017","1/30/2017","Closed - Complete"
"2017-001132STR","7/31/2019","7/31/2019","7/31/2019","Closed - Complete"
"2017-001324STR","2/8/2017","2/8/2017","2/8/2017","Closed - Complete"
"2017-001345STR","2/2/2017","2/2/2017","2/2/2017","Closed - Complete"
"2017-001439STR","9/5/2019","9/5/2019","9/5/2019","Closed - Complete"
"2017-001472STR","5/5/2017","5/5/2017","5/5/2017","Closed - Complete"
"2017-001559STR","8/27/2019","8/27/2019","8/27/2019","Closed - Complete"
"2017-001562STR","2/17/2017","2/17/2017","2/17/2017","Closed - Complete"
"2017-001574STR","2/9/2017","2/9/2017","2/9/2017","Closed - Complete"
"2017-001610STR","2/9/2017","2/9/2017","2/9/2017","Closed - Complete"
"2017-001636STR","7/10/2019","7/10/2019","7/10/2019","Closed - Complete"
"2017-001736STR","2/14/2017","2/14/2017","2/14/2017","Closed - Complete"
"2017-001806STR","2/17/2017","2/17/2017","2/17/2017","Closed - Complete"
"2017-001912STR","2/17/2017","2/17/2017","2/17/2017","Closed - Complete"
"2017-002145STR","8/2/2019","8/2/2019","8/2/2019","Closed - Complete"
"2017-002178STR","7/3/2019","7/3/2019","7/3/2019","Closed - Complete"
"2017-002310STR","7/31/2019","7/31/2019","7/31/2019","Closed - Complete"
"2017-002367STR","3/8/2017","3/8/2017","3/8/2017","Closed - Complete"
"2017-002429STR","3/30/2017","3/30/2017","3/30/2017","Closed - Complete"
"2017-002481STR","3/22/2017","3/22/2017","3/22/2017","Closed - Complete"
"2017-002569STR","6/16/2017","6/16/2017","6/16/2017","Closed - Complete"
"2017-002575STR","3/16/2017","3/16/2017","3/16/2017","Closed - Complete"
"2017-002621STR","3/8/2017","3/8/2017","3/8/2017","Closed - Complete"
"2017-002625STR","7/18/2019","7/18/2019","7/18/2019","Closed - Complete"
"2017-002819STR","4/25/2017","4/25/2017","4/25/2017","Closed - Complete"
"2017-002837STR","7/1/2019","7/1/2019","7/1/2019","Closed - Complete"
"2017-002849STR","3/28/2017","3/28/2017","3/28/2017","Closed - Complete"
"2017-002856STR","3/16/2017","3/16/2017","3/16/2017","Closed - Complete"
"2017-002918STR","5/5/2017","5/5/2017","5/5/2017","Closed - Complete"
"2017-003032STR","7/17/2019","7/17/2019","7/17/2019","Closed - Complete"
"2017-003085STR","3/14/2017","3/14/2017","3/14/2017","Closed - Complete"
"2017-003168STR","3/22/2017","3/22/2017","3/22/2017","Closed - Complete"
"2017-003292STR","7/17/2019","7/17/2019","7/17/2019","Closed - Complete"
"2017-003486STR","3/23/2017","3/23/2017","3/23/2017","Closed - Complete"
"2017-003598STR","3/28/2017","3/28/2017","3/28/2017","Closed - Complete"
"2017-003870STR","6/14/2019","6/14/2019","6/14/2019","Closed - Complete"
"2017-003940STR","6/21/2019","6/21/2019","6/21/2019","Closed - Complete"
"2017-003948STR","6/14/2019","6/14/2019","6/14/2019","Closed - Complete"
"2017-004089STR","6/21/2019","6/21/2019","6/21/2019","Closed - Complete"
"2017-004122STR","6/21/2019","6/21/2019","6/21/2019","Closed - Complete"
"2017-004255STR","6/21/2019","6/21/2019","6/21/2019","Closed - Complete"
"2017-004259STR","7/18/2019","7/18/2019","7/18/2019","Closed - Complete"
"2017-004581STR","5/17/2017","5/17/2017","5/17/2017","Closed - Complete"
"2017-004595STR","7/10/2019","7/10/2019","7/10/2019","Closed - Complete"
"2017-004814STR","9/10/2019","9/10/2019","9/10/2019","Closed - Complete"
"2017-004830STR","6/13/2017","6/13/2017","6/13/2017","Closed - Complete"
"2017-004896STR","6/21/2019","6/21/2019","6/21/2019","Closed - Complete"
"2017-005004STR","6/21/2019","6/21/2019","6/21/2019","Closed - Complete"
"2017-005224STR","6/14/2017","6/14/2017","6/14/2017","Closed - Complete"
"2017-005359STR","5/5/2017","5/5/2017","5/5/2017","Closed - Complete"
"2017-005449STR","5/5/2017","5/5/2017","5/5/2017","Closed - Complete"
"2017-005462STR","5/9/2017","5/9/2017","5/9/2017","Closed - Complete"
"2017-005496STR","5/15/2017","5/15/2017","5/15/2017","Closed - Complete"
"2017-005634STR","5/10/2017","5/10/2017","5/10/2017","Closed - Complete"
"2017-005636STR","5/8/2017","5/8/2017","5/8/2017","Closed - Complete"
"2017-005722STR","5/9/2017","5/9/2017","5/9/2017","Closed - Complete"
"2017-005737STR","5/9/2017","5/9/2017","5/9/2017","Closed - Complete"
"2017-005770STR","7/17/2017","7/17/2017","7/17/2017","Closed - Complete"
"2017-005779STR","5/11/2017","5/11/2017","5/11/2017","Closed - Complete"
"2017-005945STR","5/15/2017","5/15/2017","5/15/2017","Closed - Complete"
"2017-005978STR","5/17/2017","5/17/2017","5/17/2017","Closed - Complete"
"2017-006017STR","5/16/2017","5/16/2017","5/16/2017","Closed - Complete"
"2017-006037STR","9/16/2017","9/16/2017","9/16/2017","Closed - Complete"
"2017-006045STR","6/22/2017","6/22/2017","6/22/2017","Closed - Complete"
"2017-006096STR","5/18/2017","5/18/2017","5/18/2017","Closed - Complete"
"2017-006117STR","6/23/2017","6/23/2017","6/23/2017","Closed - Complete"
"2017-006136STR","5/17/2017","5/17/2017","5/17/2017","Closed - Complete"
"2017-006167STR","11/4/2019","11/4/2019","11/4/2019","Closed - Complete"
"2017-006361STR","5/26/2017","5/26/2017","5/26/2017","Closed - Complete"
"2017-006734STR","6/29/2017","6/29/2017","6/29/2017","Closed - Complete"
"2017-006879STR","6/22/2017","6/22/2017","6/22/2017","Closed - Complete"
"2017-006981STR","6/22/2017","6/22/2017","6/22/2017","Closed - Complete"
"2017-006986STR","6/23/2017","6/23/2017","6/23/2017","Closed - Complete"
"2017-007073STR","6/19/2017","6/19/2017","6/19/2017","Closed - Complete"
"2017-007085STR","8/21/2017","8/21/2017","8/21/2017","Closed - Complete"
"2017-007263STR","7/31/2017","7/31/2017","7/31/2017","Closed - Complete"
"2017-007267STR","8/4/2017","8/4/2017","8/4/2017","Closed - Complete"
"2017-007432STR","6/21/2017","6/21/2017","6/21/2017","Closed - Complete"
"2017-007624STR","6/22/2017","6/22/2017","6/22/2017","Closed - Complete"
"2017-007698STR","6/22/2017","6/22/2017","6/22/2017","Closed - Complete"
"2017-007707STR","6/22/2017","6/22/2017","6/22/2017","Closed - Complete"
"2017-007756STR","7/10/2020","7/10/2020","7/10/2020","Closed - Complete"
"2017-007762STR","12/11/2017","12/11/2017","12/11/2017","Closed - Complete"
"2017-007769STR","9/5/2017","9/5/2017","9/5/2017","Closed - Complete"
"2017-007858STR","6/28/2017","6/28/2017","6/28/2017","Closed - Complete"
"2017-008316STR","8/1/2017","8/1/2017","8/1/2017","Closed - Complete"
"2017-008452STR","5/1/2018","5/1/2018","5/1/2018","Closed - Complete"
"2017-008479STR","7/14/2017","7/14/2017","7/14/2017","Closed - Complete"
"2017-008820STR","5/1/2019","5/1/2019","5/1/2019","Closed - Complete"
"2017-008853STR","7/14/2017","7/14/2017","7/14/2017","Closed - Complete"
"2017-009146STR","7/24/2017","7/24/2017","7/24/2017","Closed - Complete"
"2017-009257STR","9/26/2019","9/26/2019","9/26/2019","Closed - Complete"
"2017-009411STR","8/9/2017","8/9/2017","8/9/2017","Closed - Complete"
"2017-009506STR","10/13/2017","10/13/2017","10/13/2017","Closed - Complete"
"2017-009543STR","8/18/2017","8/18/2017","8/18/2017","Closed - Complete"
"2017-009733STR","9/1/2017","9/1/2017","9/1/2017","Closed - Complete"
"2017-009860STR","8/3/2017","8/3/2017","8/3/2017","Closed - Complete"
"2017-009944STR","8/4/2017","8/4/2017","8/4/2017","Closed - Complete"
"2017-009953STR","10/26/2017","10/26/2017","10/26/2017","Closed - Complete"
"2017-010041STR","8/14/2017","8/14/2017","8/14/2017","Closed - Complete"
"2017-010173STR","2/27/2019","2/27/2019","2/27/2019","Closed - Complete"
"2017-010515STR","2/27/2019","2/27/2019","2/27/2019","Closed - Complete"
"2017-010531STR","8/16/2017","8/16/2017","8/16/2017","Closed - Complete"
"2017-010585STR","9/21/2017","9/21/2017","9/21/2017","Closed - Complete"
"2017-010620STR","4/12/2019","4/12/2019","4/12/2019","Closed - Complete"
"2017-011001STR","3/7/2018","3/7/2018","3/7/2018","Closed - Complete"
"2017-011005STR","9/15/2017","9/15/2017","9/15/2017","Closed - Complete"
"2017-011010STR","10/25/2017","10/25/2017","10/25/2017","Closed - Complete"
"2017-011016STR","8/29/2017","8/29/2017","8/29/2017","Closed - Complete"
"2017-011133STR","2/27/2019","2/27/2019","2/27/2019","Closed - Complete"
"2017-011141STR","9/15/2017","9/15/2017","9/15/2017","Closed - Complete"
"2017-011251STR","10/16/2019","10/16/2019","10/16/2019","Closed - Complete"
"2017-011435STR","9/6/2017","9/6/2017","9/6/2017","Closed - Complete"
"2017-011447STR","9/7/2017","9/7/2017","9/7/2017","Closed - Complete"
"2017-011477STR","10/26/2017","10/26/2017","10/26/2017","Closed - Complete"
"2017-011525STR","11/28/2017","11/28/2017","11/28/2017","Closed - Complete"
"2017-011615STR","9/11/2017","9/11/2017","9/11/2017","Closed - Complete"
"2017-011800STR","10/18/2017","10/18/2017","10/18/2017","Closed - Complete"
"2017-011883STR","12/21/2017","12/21/2017","12/21/2017","Closed - Complete"
"2017-012063STR","9/21/2017","9/21/2017","9/21/2017","Closed - Complete"
"2017-012202STR","11/22/2017","11/22/2017","11/22/2017","Closed - Complete"
"2017-012203STR","11/8/2017","11/8/2017","11/8/2017","Closed - Complete"
"2017-012205STR","12/11/2017","12/11/2017","12/11/2017","Closed - Complete"
"2017-012252STR","11/21/2017","11/21/2017","11/21/2017","Closed - Complete"
"2017-012337STR","12/14/2017","12/14/2017","12/14/2017","Closed - Complete"
"2017-012476STR","2/13/2019","2/13/2019","2/13/2019","Closed - Complete"
"2017-012561STR","12/19/2017","12/19/2017","12/19/2017","Closed - Complete"
"2017-012583STR","12/9/2019","12/9/2019","12/9/2019","Closed - Complete"
"2017-012648STR","11/16/2017","11/16/2017","11/16/2017","Closed - Complete"
"2017-012825STR","8/22/2018","8/22/2018","8/22/2018","Closed - Complete"
"2017-012895STR","10/6/2017","10/6/2017","10/6/2017","Closed - Complete"
"2017-012904STR","2/21/2019","2/21/2019","2/21/2019","Closed - Complete"
"2017-012911STR","10/6/2017","10/6/2017","10/6/2017","Closed - Complete"
"2017-013041STR","11/16/2017","11/16/2017","11/16/2017","Closed - Complete"
"2017-013254STR","5/9/2019","5/9/2019","5/9/2019","Closed - Complete"
"2017-013381STR","12/18/2017","12/18/2017","12/18/2017","Closed - Complete"
"2017-013390STR","12/22/2017","12/22/2017","12/22/2017","Closed - Complete"
"2017-013482STR","9/4/2018","9/4/2018","9/4/2018","Closed - Complete"
"2017-013607STR","1/31/2018","1/31/2018","1/31/2018","Closed - Complete"
"2017-013733STR","12/18/2018","12/18/2018","12/18/2018","Closed - Complete"
"2017-013758STR","10/26/2017","10/26/2017","10/26/2017","Closed - Complete"
"2017-014056STR","10/9/2018","10/9/2018","10/9/2018","Closed - Complete"
"2017-014099STR","1/4/2018","1/4/2018","1/4/2018","Closed - Complete"
"2017-014151STR","4/12/2019","4/12/2019","4/12/2019","Closed - Complete"
"2017-014184STR","1/8/2018","1/8/2018","1/8/2018","Closed - Complete"
"2017-014277STR","1/13/2020","1/13/2020","1/13/2020","Closed - Complete"
"2017-014279STR","1/3/2018","1/3/2018","1/3/2018","Closed - Complete"
"2017-014326STR","6/24/2019","6/24/2019","6/24/2019","Closed - Complete"
"2017-014337STR","11/7/2017","11/7/2017","11/7/2017","Closed - Complete"
"2017-014489STR","11/14/2017","11/14/2017","11/14/2017","Closed - Complete"
"2017-014495STR","4/8/2020","4/8/2020","4/8/2020","Closed - Complete"
"2017-014518STR","11/27/2017","11/27/2017","11/27/2017","Closed - Complete"
"2017-014543STR","12/18/2018","12/18/2018","12/18/2018","Closed - Complete"
"2017-014706STR","1/4/2018","1/4/2018","1/4/2018","Closed - Complete"
"2017-014784STR","12/8/2017","12/8/2017","12/8/2017","Closed - Complete"
"2017-014785STR","11/30/2017","11/30/2017","11/30/2017","Closed - Complete"
"2017-014809STR","2/19/2018","2/19/2018","2/19/2018","Closed - Complete"
"2017-014903STR","2/14/2018","2/14/2018","2/14/2018","Closed - Complete"
"2017-014986STR","9/24/2018","9/24/2018","9/24/2018","Closed - Complete"
"2017-015053STR","2/1/2018","2/1/2018","2/1/2018","Closed - Complete"
"2017-015058STR","1/5/2018","1/5/2018","1/5/2018","Closed - Complete"
"2017-015152STR","11/28/2017","11/28/2017","11/28/2017","Closed - Complete"
"2017-015154STR","2/26/2018","2/26/2018","2/26/2018","Closed - Complete"
"2017-015176STR","11/30/2017","11/30/2017","11/30/2017","Closed - Complete"
"2017-015190STR","1/7/2018","1/7/2018","1/7/2018","Closed - Complete"
"2017-015377STR","12/12/2017","12/12/2017","12/12/2017","Closed - Complete"
"2017-015399STR","2/21/2018","2/21/2018","2/21/2018","Closed - Complete"
"2017-015439STR","2/22/2018","2/22/2018","2/22/2018","Closed - Complete"
"2017-015461STR","1/18/2018","1/18/2018","1/18/2018","Closed - Complete"
"2017-015520STR","12/8/2017","12/8/2017","12/8/2017","Closed - Complete"
"2017-015555STR","1/10/2018","1/10/2018","1/10/2018","Closed - Complete"
"2017-015634STR","3/25/2018","3/25/2018","3/25/2018","Closed - Complete"
"2017-015660STR","8/24/2018","8/24/2018","8/24/2018","Closed - Complete"
"2017-015760STR","10/24/2018","10/24/2018","10/24/2018","Closed - Complete"
"2017-015897STR","12/14/2017","12/14/2017","12/14/2017","Closed - Complete"
"2017-015900STR","7/17/2019","7/17/2019","7/17/2019","Closed - Complete"
"2017-015905STR","12/15/2017","12/15/2017","12/15/2017","Closed - Complete"
"2017-015906STR","12/28/2017","12/28/2017","12/28/2017","Closed - Complete"
"2017-015937STR","12/14/2017","12/14/2017","12/14/2017","Closed - Complete"
"2017-015992STR","12/14/2017","12/14/2017","12/14/2017","Closed - Complete"
"2017-015999STR","12/14/2017","12/14/2017","12/14/2017","Closed - Complete"
"2017-016002STR","12/14/2017","12/14/2017","12/14/2017","Closed - Complete"
"2017-016066STR","10/23/2018","10/23/2018","10/23/2018","Closed - Complete"
"2017-016130STR","1/16/2018","1/16/2018","1/16/2018","Closed - Complete"
"2017-016200STR","9/12/2019","9/12/2019","9/12/2019","Closed - Complete"
"2017-016206STR","7/12/2019","7/12/2019","7/12/2019","Closed - Complete"
"2017-016222STR","8/20/2019","8/20/2019","8/20/2019","Closed - Complete"
"2017-016243STR","12/28/2017","12/28/2017","12/28/2017","Closed - Complete"
"2017-016406STR","12/29/2017","12/29/2017","12/29/2017","Closed - Complete"
"2017-016499STR","1/17/2020","1/17/2020","1/17/2020","Closed - Complete"
"2017-016527STR","1/23/2018","1/23/2018","1/23/2018","Closed - Complete"
"2017-016533STR","12/29/2017","12/29/2017","12/29/2017","Closed - Complete"
"2017-016616STR","10/23/2018","10/23/2018","10/23/2018","Closed - Complete"
"2018-000006STR","1/2/2018","1/2/2018","1/2/2018","Closed - Complete"
"2018-000045STR","3/26/2018","3/26/2018","3/26/2018","Closed - Complete"
"2018-000052STR","2/9/2018","2/9/2018","2/9/2018","Closed - Complete"
"2018-000057STR","4/16/2019","4/16/2019","4/16/2019","Closed - Complete"
"2018-000065STR","7/27/2020","7/27/2020","7/27/2020","Closed - Complete"
"2018-000071STR","1/19/2018","1/19/2018","1/19/2018","Closed - Complete"
"2018-000076STR","4/17/2018","4/17/2018","4/17/2018","Closed - Complete"
"2018-000077STR","3/6/2018","3/6/2018","3/6/2018","Closed - Complete"
"2018-000078STR","6/11/2019","6/11/2019","6/11/2019","Closed - Complete"
"2018-000095STR","1/19/2018","1/19/2018","1/19/2018","Closed - Complete"
"2018-000101STR","3/30/2018","3/30/2018","3/30/2018","Closed - Complete"
"2018-000105STR","6/27/2019","6/27/2019","6/27/2019","Closed - Complete"
"2018-000111STR","1/5/2018","1/5/2018","1/5/2018","Closed - Complete"
"2018-000126STR","1/28/2019","1/28/2019","1/28/2019","Closed - Complete"
"2018-000128STR","1/3/2018","1/3/2018","1/3/2018","Closed - Complete"
"2018-000131STR","10/11/2018","10/11/2018","10/11/2018","Closed - Complete"
"2018-000135STR","11/16/2018","11/16/2018","11/16/2018","Closed - Complete"
"2018-000137STR","12/3/2018","12/3/2018","12/3/2018","Closed - Complete"
"2018-000139STR","8/20/2018","8/20/2018","8/20/2018","Closed - Complete"
"2018-000141STR","2/8/2018","2/8/2018","2/8/2018","Closed - Complete"
"2018-000143STR","1/22/2019","1/22/2019","1/22/2019","Closed - Complete"
"2018-000146STR","4/22/2019","4/22/2019","4/22/2019","Closed - Complete"
"2018-000148STR","8/22/2018","8/22/2018","8/22/2018","Closed - Complete"
"2018-000153STR","10/17/2018","10/17/2018","10/17/2018","Closed - Complete"
"2018-000160STR","5/6/2019","5/6/2019","5/6/2019","Closed - Complete"
"2018-000164STR","9/4/2020","9/4/2020","9/4/2020","Closed - Complete"
"2018-000169STR","10/2/2019","10/2/2019","10/2/2019","Closed - Complete"
"2018-000194STR","1/5/2018","1/5/2018","1/5/2018","Closed - Complete"
"2018-000202STR","1/18/2019","1/18/2019","1/18/2019","Closed - Complete"
"2018-000224STR","2/4/2019","2/4/2019","2/4/2019","Closed - Complete"
"2018-000225STR","4/19/2018","4/19/2018","4/19/2018","Closed - Complete"
"2018-000234STR","2/27/2020","2/27/2020","2/27/2020","Closed - Complete"
"2018-000240STR","2/13/2018","2/13/2018","2/13/2018","Closed - Complete"
"2018-000242STR","2/6/2018","2/6/2018","2/6/2018","Closed - Complete"
"2018-000244STR","4/2/2018","4/2/2018","4/2/2018","Closed - Complete"
"2018-000270STR","3/13/2019","3/13/2019","3/13/2019","Closed - Complete"
"2018-000274STR","2/9/2018","2/9/2018","2/9/2018","Closed - Complete"
"2018-000278STR","4/5/2018","4/5/2018","4/5/2018","Closed - Complete"
"2018-000296STR","3/23/2018","3/23/2018","3/23/2018","Closed - Complete"
"2018-000324STR","4/5/2018","4/5/2018","4/5/2018","Closed - Complete"
"2018-000331STR","4/17/2018","4/17/2018","4/17/2018","Closed - Complete"
"2018-000332STR","4/7/2018","4/7/2018","4/7/2018","Closed - Complete"
"2018-000344STR","3/19/2019","3/19/2019","3/19/2019","Closed - Complete"
"2018-000345STR","9/10/2018","9/10/2018","9/10/2018","Closed - Complete"
"2018-000346STR","3/21/2018","3/21/2018","3/21/2018","Closed - Complete"
"2018-000349STR","4/18/2018","4/18/2018","4/18/2018","Closed - Complete"
"2018-000350STR","5/30/2019","5/30/2019","5/30/2019","Closed - Complete"
"2018-000353STR","5/21/2019","5/21/2019","5/21/2019","Closed - Complete"
"2018-000355STR","11/7/2018","11/7/2018","11/7/2018","Closed - Complete"
"2018-000364STR","2/9/2018","2/9/2018","2/9/2018","Closed - Complete"
"2018-000369STR","1/5/2018","1/5/2018","1/5/2018","Closed - Complete"
"2018-000381STR","2/5/2018","2/5/2018","2/5/2018","Closed - Complete"
"2018-000401STR","4/2/2018","4/2/2018","4/2/2018","Closed - Complete"
"2018-000407STR","9/12/2018","9/12/2018","9/12/2018","Closed - Complete"
"2018-000431STR","2/16/2018","2/16/2018","2/16/2018","Closed - Complete"
"2018-000432STR","3/2/2018","3/2/2018","3/2/2018","Closed - Complete"
"2018-000480STR","6/26/2019","6/26/2019","6/26/2019","Closed - Complete"
"2018-000570STR","4/16/2019","4/16/2019","4/16/2019","Closed - Complete"
"2018-000586STR","4/17/2019","4/17/2019","4/17/2019","Closed - Complete"
"2018-000626STR","12/18/2018","12/18/2018","12/18/2018","Closed - Complete"
"2018-000749STR","2/28/2019","2/28/2019","2/28/2019","Closed - Complete"
"2018-000939STR","1/16/2018","1/16/2018","1/16/2018","Closed - Complete"
"2018-001194STR","1/25/2019","1/25/2019","1/25/2019","Closed - Complete"
"2018-001195STR","1/24/2019","1/24/2019","1/24/2019","Closed - Complete"
"2018-001362STR","3/14/2018","3/14/2018","3/14/2018","Closed - Complete"
"2018-001475STR","4/17/2019","4/17/2019","4/17/2019","Closed - Complete"
"2018-001570STR","1/29/2018","1/29/2018","1/29/2018","Closed - Complete"
"2018-001685STR","9/5/2018","9/5/2018","9/5/2018","Closed - Complete"
"2018-001751STR","3/1/2019","3/1/2019","3/1/2019","Closed - Complete"
"2018-001999STR","1/11/2019","1/11/2019","1/11/2019","Closed - Complete"
"2018-002091STR","9/24/2018","9/24/2018","9/24/2018","Closed - Complete"
"2018-002541STR","2/16/2018","2/16/2018","2/16/2018","Closed - Complete"
"2018-002556STR","2/19/2018","2/19/2018","2/19/2018","Closed - Complete"
"2018-002557STR","10/25/2018","10/25/2018","10/25/2018","Closed - Complete"
"2018-002788STR","10/25/2018","10/25/2018","10/25/2018","Closed - Complete"
"2018-002996STR","6/6/2018","6/6/2018","6/6/2018","Closed - Complete"
